Fe,Cr,Ni,Mo,Mn,Si,Cu,S,P,C,N,O,Nb,Ti,W,Co,V,Al,Zr,Ta,Ce,Re,B,MfgRoute,T[oC],t[hr],EtoJ,Rrp,Process_Clustered,Coolingmedium_Clustered,Solution_Clustered,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,HOMO_energy,LUMO_energy,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Yang omega,Yang delta,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
59.845,26.99,6.48,4.89,1.0,0.27,0.13,0.001,0.017,0.017,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900,26.0,0.0054216,0.0054216,1,2,2,11,0.6615894953821441,0.6165587667822251,0.6006689292028642,0.5987739457989172,0.5984708310071988,6.0,42.0,36.0,26.259930000000004,1.7720161000000032,26.0,49.0,88.0,39.0,53.674730000000004,2.9163024479999984,55.0,12.0107,95.96,83.9493,56.71583718854001,4.112129686635807,55.845,63.05,3823.0,3759.95,1948.2084656000004,218.45251145513615,1811.0,6.0,16.0,10.0,7.529590000000002,0.9858583839999996,8.0,2.0,5.0,3.0,4.038480000000001,0.09403665600000069,4.0,71.0,154.0,83.0,134.22636,4.6061456640000005,132.0,1.55,3.04,1.49,1.8074651000000002,0.08475096298,1.83,1.0,2.0,1.0,1.6799,0.43527198,2.0,4.0,4.0,0.017090000000000004,0.033952703000000015,0.0,10.0,10.0,5.7661,0.5804764900000001,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.463090000000001,0.9806070809999998,8.0,1.0,1.0,0.32010000000000005,0.43527198,4.0,4.0,0.022810000000000004,0.045316627000000005,0.0,5.0,5.0,4.167400000000001,0.5475177600000004,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.5103100000000005,0.9596201440000002,4.0,5.64,25.786875,20.146874999999998,11.110202471295185,0.5718912987265731,10.73,6.437,6.437,0.026322890000000005,0.05229568556300001,2.1106628,2.1106628,1.3017108304268967,0.9682346123820476,2.1106628,2.0,229.0,227.0,228.43807000000004,1.030860584999968,229.0,-0.197978,-0.197978,0.0,0.0,0.0,17487113.05683,0.038903318472887985,1.6799,0.017090000000000004,5.7661,0.0,0.22509443139503874,0.0022899362060487013,0.7726156323989124,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000,0.5,0.0238,0.0238,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900,0.5,0.02346,0.02346,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,850,0.5,0.01722,0.01722,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800,0.5,0.0122,0.0122,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,750,0.5,0.00833,0.00833,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700,0.5,0.02057,0.02057,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600,0.5,0.01611,0.01611,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500,0.5,0.01944,0.01944,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400,0.5,0.1055,0.0946881,1,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
64.304,22.03,8.73,3.28,0.59,0.82,0.07,0.008,0.025,0.029,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25,0.0166,0.01229,0.01229,0,2,2,11,0.6861731954834728,0.6520960565931253,0.6436517573090852,0.6430909493843893,0.6430414323204535,6.0,42.0,36.0,26.12558999999999,1.3726574559999913,26.0,49.0,88.0,39.0,54.26199999999999,2.6247160000000025,55.0,12.0107,95.96,83.9493,56.26540859699999,3.038085322964792,55.845,63.05,3823.0,3759.95,1915.6795198000002,181.87487295575605,1811.0,6.0,16.0,10.0,7.72591,0.8822213800000002,8.0,2.0,5.0,3.0,4.0214099999999995,0.0641955039999995,4.0,71.0,154.0,83.0,133.34020999999996,3.9157712199999795,132.0,1.55,3.04,1.49,1.8110662,0.06964034888000008,1.83,1.0,2.0,1.0,1.7462,0.37877111999999996,2.0,4.0,4.0,0.021469999999999996,0.04251231759999999,0.0,10.0,10.0,5.858639999999999,0.5614796288000002,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.62631,0.8997646751999997,8.0,1.0,1.0,0.25379999999999997,0.37877111999999996,4.0,4.0,0.03829,0.07581726319999998,0.0,5.0,5.0,4.041759999999999,0.4963683199999995,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333849999999999,0.8512656999999995,4.0,5.64,25.786875,20.146874999999998,11.04395544314451,0.5398738878370314,10.73,6.437,6.437,0.01556303,0.030816044442399996,2.1106628,2.1106628,1.409220393934069,0.9021110495932725,2.1106628,2.0,229.0,227.0,228.44127999999998,1.0013826816000178,229.0,-0.197978,-0.197978,0.0,0.0,0.0,16402071.35982496,0.03161845376421626,1.7462,0.021469999999999996,5.858639999999999,0.0,0.22897049818326293,0.0028152540350444705,0.7682142477816924,0.0
72.552,21.1,1.0,0.02,3.62,0.71,0.78,0.0,0.0,0.028,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700,0.0833,0.028,0.028,1,2,2,9,0.7565881897042802,0.7314513544768145,0.7258216811993045,0.7255382369397866,0.7255203140358406,6.0,42.0,36.0,25.461499999999997,0.8939710400000012,26.0,49.0,82.0,33.0,53.975359999999995,2.244208128000002,55.0,12.0107,95.96,83.9493,54.807766304999994,1.7449897713308025,55.845,63.05,3823.0,3759.95,1870.502261,132.11164368744005,1811.0,6.0,15.0,9.0,7.642379999999999,0.7402496240000003,8.0,2.0,5.0,3.0,3.9887400000000004,0.022711014399999608,4.0,71.0,154.0,83.0,133.37411999999998,2.7896854239999875,132.0,1.55,3.04,1.49,1.7884035999999999,0.07144673984000013,1.83,1.0,2.0,1.0,1.781,0.34207799999999994,2.0,3.0,3.0,0.02046,0.0405402624,0.0,10.0,10.0,5.748119999999999,0.47685488320000036,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.54958,0.7564123888000001,8.0,1.0,1.0,0.219,0.34207799999999994,4.0,4.0,0.035219999999999994,0.06978631679999998,0.0,5.0,5.0,4.15908,0.4160872160000002,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.4133,0.7126991599999999,4.0,5.64,20.44,14.8,10.893018045689779,0.2803010211654592,10.73,6.437,6.437,0.018977479999999998,0.03760273797119999,2.1106628,2.1106628,1.5372932480249657,0.8319821546978539,2.1106628,194.0,229.0,35.0,228.40390000000002,1.116757583999981,229.0,-0.26654,-0.26654,-0.018291155984573527,0.0529140735186594,-0.14628206098410787,6.148383195580295,0.02908916037583812,1.781,0.02046,5.748119999999999,0.0,0.23590716304748077,0.002710084534503906,0.7613827524180152,0.0
72.552,21.1,1.0,0.02,3.62,0.71,0.78,0.0,0.0,0.028,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700,1.0,0.025,0.025,1,2,2,9,0.7565881897042802,0.7314513544768145,0.7258216811993045,0.7255382369397866,0.7255203140358406,6.0,42.0,36.0,25.461499999999997,0.8939710400000012,26.0,49.0,82.0,33.0,53.975359999999995,2.244208128000002,55.0,12.0107,95.96,83.9493,54.807766304999994,1.7449897713308025,55.845,63.05,3823.0,3759.95,1870.502261,132.11164368744005,1811.0,6.0,15.0,9.0,7.642379999999999,0.7402496240000003,8.0,2.0,5.0,3.0,3.9887400000000004,0.022711014399999608,4.0,71.0,154.0,83.0,133.37411999999998,2.7896854239999875,132.0,1.55,3.04,1.49,1.7884035999999999,0.07144673984000013,1.83,1.0,2.0,1.0,1.781,0.34207799999999994,2.0,3.0,3.0,0.02046,0.0405402624,0.0,10.0,10.0,5.748119999999999,0.47685488320000036,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.54958,0.7564123888000001,8.0,1.0,1.0,0.219,0.34207799999999994,4.0,4.0,0.035219999999999994,0.06978631679999998,0.0,5.0,5.0,4.15908,0.4160872160000002,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.4133,0.7126991599999999,4.0,5.64,20.44,14.8,10.893018045689779,0.2803010211654592,10.73,6.437,6.437,0.018977479999999998,0.03760273797119999,2.1106628,2.1106628,1.5372932480249657,0.8319821546978539,2.1106628,194.0,229.0,35.0,228.40390000000002,1.116757583999981,229.0,-0.26654,-0.26654,-0.018291155984573527,0.0529140735186594,-0.14628206098410787,6.148383195580295,0.02908916037583812,1.781,0.02046,5.748119999999999,0.0,0.23590716304748077,0.002710084534503906,0.7613827524180152,0.0
